id,date_published,citation_count,estimated_citation_count,title,authors,fields
2254146623,2009-01-01,1,1,Urban First Nations grandmothers : health promotion roles in family and community,"[{'DAuN': 'Carla S. Ginn', 'AuId': 2598165333, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Health promotion', 'FId': 185618831}, {'DFN': 'Public health', 'FId': 138816342}, {'DFN': 'Nursing', 'FId': 159110408}, {'DFN': 'Medicine', 'FId': 71924100}]"
1839798347,2014-04-11,0,0,"La (re)lecture des mots, du monde et des maux des jeunes Noirs: apports de la pédagogie critique aux méthodologies de la recherche","[{'DAuN': 'Gina Thésée', 'AuId': 43478206, 'DAfN': 'Université du Québec à Montréal', 'AfId': 159129438}, {'DAuN': 'Paul R. Carr', 'AuId': 2527304279, 'DAfN': 'Université du Québec en Outaouais', 'AfId': 33217400}]","[{'DFN': 'French', 'FId': 48580701}, {'DFN': 'Humanities', 'FId': 15708023}, {'DFN': 'Critical pedagogy', 'FId': 25977355}, {'DFN': 'Ethnology', 'FId': 2549261}, {'DFN': 'Disadvantaged', 'FId': 2780623907}, {'DFN': 'Educational research', 'FId': 36727532}, {'DFN': 'Art', 'FId': 142362112}]"
2491239740,2011-01-01,1,1,Processes of Inquiry,"[{'DAuN': 'Joanna Higgins', 'AuId': 2120435985, 'DAfN': '', 'AfId': None}, {'DAuN': 'Ro Parsons', 'AuId': 2101427950, 'DAfN': '', 'AfId': None}, {'DAuN': 'Linda Bonne', 'AuId': 2582089541, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Epistemology', 'FId': 111472728}]"
3047953782,2020-08-06,0,0,"Decolonizing psychology: Power, citizenship and identity","[{'DAuN': 'Sunil Bhatia', 'AuId': 2120621603, 'DAfN': 'Connecticut College', 'AfId': 4498119}]","[{'DFN': 'Citizenship', 'FId': 2780781376}, {'DFN': 'Acculturation', 'FId': 90048612}, {'DFN': 'Psychoanalysis', 'FId': 11171543}, {'DFN': 'Psychology', 'FId': 15744967}, {'DFN': 'Self and Identity', 'FId': 185603998}]"
2244163222,2015-01-01,2,2,"""Nakhwanh Gwich’in Khehłok Iidilii - We Are Our Own People”: Teetł’it Gwich’in Practices of Indigeneity : Connection to Land, Traditional Self-Governance, and Elements of Self Determination","[{'DAuN': 'Elaine Donna Alexie', 'AuId': 2257266195, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Self-governance', 'FId': 2780723106}, {'DFN': 'Traditional knowledge', 'FId': 514011633}, {'DFN': 'Self-determination', 'FId': 96572226}, {'DFN': 'Social science', 'FId': 36289849}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Geography', 'FId': 205649164}]"
2055254397,2013-03-27,0,0,Using Metasynthesis to Develop Sensitising Concepts to Understand Torres Strait Islander Migration,"[{'DAuN': 'Vinnitta Patricia Mosby', 'AuId': 2891494663, 'DAfN': 'James Cook University', 'AfId': 86467917}]","[{'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Political freedom', 'FId': 2777113782}, {'DFN': 'Homeland', 'FId': 2778880830}, {'DFN': 'Qualitative research', 'FId': 190248442}, {'DFN': 'Disadvantage', 'FId': 2777673361}, {'DFN': 'Vulnerability', 'FId': 186191158}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'First person', 'FId': 3018176237}, {'DFN': 'Torres strait', 'FId': 3019172447}]"
2189674759,2014-10-17,2,2,"DECOLONIAL AUTONOMIES: FAIR TRADE, SUBSISTENCE AND THE EVERYDAY PRACTICE OF FOOD SOVEREIGNTY IN THE HIGHLANDS OF CHIAPAS","[{'DAuN': 'Lindsay B. Naylor', 'AuId': 2580561617, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Food sovereignty', 'FId': 2776733808}, {'DFN': 'Subsistence agriculture', 'FId': 156005406}, {'DFN': 'Fair trade', 'FId': 528626486}, {'DFN': 'Autonomy', 'FId': 65414064}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Agriculture', 'FId': 118518473}, {'DFN': 'Economy', 'FId': 136264566}]"
2785283067,2016-01-01,1,1,Exploring the financial literacy education practices in a Canadian Aboriginal community: A case study,"[{'DAuN': 'Levon Ellen Blue', 'AuId': 2021353532, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Financial literacy', 'FId': 2777941463}, {'DFN': 'Financial services', 'FId': 139043278}, {'DFN': 'Financial crisis', 'FId': 2778300220}, {'DFN': 'Poverty', 'FId': 189326681}, {'DFN': 'Social structure', 'FId': 178895491}, {'DFN': 'Practice theory', 'FId': 205294977}, {'DFN': 'Indigenous education', 'FId': 2778566935}, {'DFN': 'Economic problem', 'FId': 196179229}, {'DFN': 'Public relations', 'FId': 39549134}, {'DFN': 'Sociology', 'FId': 144024400}]"
2133049799,2015-08-24,1,1,Are You Providing an Education That Is Worth Caring About? Advice to Non-Native Teachers in Northern First Nations Communities.,"[{'DAuN': 'Melissa Oskineegish', 'AuId': 280070113, 'DAfN': 'Lakehead University', 'AfId': 72541430}]","[{'DFN': 'Culturally relevant teaching', 'FId': 2777117919}, {'DFN': 'Learning environment', 'FId': 2778365744}, {'DFN': 'Community engagement', 'FId': 2776193868}, {'DFN': 'Faculty development', 'FId': 2776893095}, {'DFN': 'Transformative learning', 'FId': 70587473}, {'DFN': 'Interpersonal communication', 'FId': 164850336}, {'DFN': 'Qualitative research', 'FId': 190248442}, {'DFN': 'Traditional knowledge', 'FId': 514011633}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Sociology', 'FId': 144024400}]"
2152560677,2008-12-01,1,1,Comparative and Cultural Perspectives on Educational Reform,"[{'DAuN': 'David Stephens', 'AuId': 2579117524, 'DAfN': 'University of Brighton', 'AfId': 71637028}]","[{'DFN': 'Commonwealth', 'FId': 2777826127}, {'DFN': 'Universal Primary Education', 'FId': 2781022233}, {'DFN': 'Milestone (project management)', 'FId': 124028280}, {'DFN': 'Narrative', 'FId': 199033989}, {'DFN': 'Engineering ethics', 'FId': 55587333}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Cultural perspective', 'FId': 2992475729}, {'DFN': 'Culturally appropriate', 'FId': 3020486378}, {'DFN': 'Good practice', 'FId': 3018028102}, {'DFN': 'Review study', 'FId': 3017517164}]"
2235294982,2015-01-01,1,1,Culturally Responsive Contexts: Establishing Relationships for Inclusion,"[{'DAuN': 'Mere Berryman', 'AuId': 2010133260, 'DAfN': '', 'AfId': None}, {'DAuN': 'Therese Ford', 'AuId': 2235389508, 'DAfN': '', 'AfId': None}, {'DAuN': 'Ann Nevin', 'AuId': 2079341377, 'DAfN': '', 'AfId': None}, {'DAuN': 'Suzanne SooHoo', 'AuId': 1976909649, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Praxis', 'FId': 2777122596}, {'DFN': 'Special education', 'FId': 28858896}, {'DFN': 'Curriculum', 'FId': 47177190}, {'DFN': 'Social exclusion', 'FId': 134659438}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Dignity', 'FId': 2778745096}, {'DFN': 'Mainstream', 'FId': 2777617010}, {'DFN': 'Learning disability', 'FId': 15107229}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Sociology', 'FId': 144024400}]"
2189602812,2014-01-01,1,1,Globalization and Intellectual Property,"[{'DAuN': 'Debora Halbert', 'AuId': 2189409446, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Intellectual property', 'FId': 34974158}, {'DFN': 'Globalization', 'FId': 2119116}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Political economy', 'FId': 138921699}]"
1822035741,2005-01-01,1,1,The impact of the Higher School Certificate Aboriginal Studies course : Aboriginal students' perceptions,"[{'DAuN': 'Debra E Wray', 'AuId': 1975510976, 'DAfN': '', 'AfId': None}, {'DAuN': 'Rhonda Craven', 'AuId': 2106923404, 'DAfN': '', 'AfId': None}, {'DAuN': 'Geoff Munns', 'AuId': 2167133622, 'DAfN': '', 'AfId': None}]","[{'DFN': 'School Certificate', 'FId': 16991392}, {'DFN': 'Medical education', 'FId': 509550671}, {'DFN': 'Media studies', 'FId': 29595303}, {'DFN': 'Perception', 'FId': 26760741}, {'DFN': 'Medicine', 'FId': 71924100}]"
2737664438,2017-01-01,0,0,Culturally Responsive Relationships Promoting Partnerships between Schools and Indigenous Māori Families and Communities,"[{'DAuN': 'Mere Berryman', 'AuId': 2010133260, 'DAfN': 'University of Waikato', 'AfId': 52179390}, {'DAuN': 'Therese Ford', 'AuId': 2235389508, 'DAfN': 'University of Waikato', 'AfId': 52179390}]","[{'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Development studies', 'FId': 160515943}, {'DFN': 'Public relations', 'FId': 39549134}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Culturally responsive', 'FId': 2992969170}]"
2006765847,2010-01-01,2,2,Navajo Transformative Scholarship in the Twenty-First Century,"[{'DAuN': 'Lloyd L. Lee', 'AuId': 2572764243, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Scholarship', 'FId': 2778061430}, {'DFN': 'Navajo', 'FId': 2781222102}, {'DFN': 'Sovereignty', 'FId': 186229450}, {'DFN': 'Transformative learning', 'FId': 70587473}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'History', 'FId': 95457728}, {'DFN': 'Twenty-First Century', 'FId': 2780359518}]"
1955996721,2011-01-01,1,1,Open learning for an open world: Reflections on open and distance learning and teaching at the Open Polytechnic of New Zealand.,"[{'DAuN': 'C. Seelig', 'AuId': 2425162850, 'DAfN': '', 'AfId': None}, {'DAuN': 'J. Barrett', 'AuId': 2235447652, 'DAfN': '', 'AfId': None}, {'DAuN': 'M. Nichols', 'AuId': 2201693570, 'DAfN': '', 'AfId': None}, {'DAuN': 'P. Kobeleva', 'AuId': 2444540208, 'DAfN': '', 'AfId': None}, {'DAuN': 'L. Strongman', 'AuId': 3025053064, 'DAfN': '', 'AfId': None}, {'DAuN': 'R. Young', 'AuId': 2433933237, 'DAfN': '', 'AfId': None}, {'DAuN': 'G. M. Mersham', 'AuId': 2436702597, 'DAfN': '', 'AfId': None}, {'DAuN': 'S. Maathuis-Smith', 'AuId': 2522166881, 'DAfN': '', 'AfId': None}, {'DAuN': 'Z. Kovacic', 'AuId': 2435573007, 'DAfN': '', 'AfId': None}, {'DAuN': 'J. S. Green', 'AuId': 2422848234, 'DAfN': '', 'AfId': None}, {'DAuN': 'B. Pascall', 'AuId': 2010474577, 'DAfN': '', 'AfId': None}, {'DAuN': 'R. M. Fisher', 'AuId': 2427181167, 'DAfN': '', 'AfId': None}, {'DAuN': 'G. Chipindiku', 'AuId': 2423931191, 'DAfN': '', 'AfId': None}, {'DAuN': 'P. Natanasabapathy', 'AuId': 1231610186, 'DAfN': '', 'AfId': None}, {'DAuN': 'R. Grant', 'AuId': 3063242155, 'DAfN': '', 'AfId': None}, {'DAuN': 'G. Olivier', 'AuId': 2431829079, 'DAfN': '', 'AfId': None}, {'DAuN': 'C. Rawlings', 'AuId': 3051264378, 'DAfN': '', 'AfId': None}, {'DAuN': 'C. Ross', 'AuId': 2974836399, 'DAfN': '', 'AfId': None}, {'DAuN': 'J. Bourke', 'AuId': 2437112723, 'DAfN': '', 'AfId': None}, {'DAuN': 'J. Veal', 'AuId': 2490651746, 'DAfN': '', 'AfId': None}, {'DAuN': 'L. Morris', 'AuId': 2432617676, 'DAfN': '', 'AfId': None}, {'DAuN': 'K. Marshall', 'AuId': 2108875329, 'DAfN': '', 'AfId': None}, {'DAuN': 'E. Barnard', 'AuId': 2095948450, 'DAfN': '', 'AfId': None}, {'DAuN': 'N. E. Weaver', 'AuId': 2164153701, 'DAfN': '', 'AfId': None}, {'DAuN': 'P. S. Clarke', 'AuId': 2442237714, 'DAfN': '', 'AfId': None}, {'DAuN': 'T. Neal', 'AuId': 2442608811, 'DAfN': '', 'AfId': None}, {'DAuN': 'O. Simpson', 'AuId': 2436128508, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Open learning', 'FId': 15122004}, {'DFN': 'Educational technology', 'FId': 16443162}, {'DFN': 'Distance education', 'FId': 503872463}, {'DFN': 'Teaching and learning center', 'FId': 151416629}, {'DFN': 'Augmented reality', 'FId': 153715457}, {'DFN': 'Technical documentation', 'FId': 25688753}, {'DFN': 'World Wide Web', 'FId': 136764020}, {'DFN': 'Engineering', 'FId': 127413603}, {'DFN': 'Course materials', 'FId': 2988336368}, {'DFN': 'Open world', 'FId': 2984047561}]"
608105767,2008-12-01,3,3,"Learning to Teach, Learning to Play the Game: A Case Study of a Minority Teacher Candidate Teaching for Equity, Diversity and Social Justice","[{'DAuN': 'Andrew M. A. Allen', 'AuId': 2618792859, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Practicum', 'FId': 2776342725}, {'DFN': 'Social change', 'FId': 206836424}, {'DFN': 'Experiential learning', 'FId': 37228920}, {'DFN': 'Teacher education', 'FId': 2780805685}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Premise', 'FId': 2778023277}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Equity (finance)', 'FId': 2776597285}, {'DFN': 'Learning to teach', 'FId': 2994209391}, {'DFN': 'Social justice', 'FId': 2982832299}]"
1617395950,2013-01-01,1,1,An Analysis of the Aid Effectiveness Agenda in Tonga,"[{'DAuN': 'Helen Mountfort', 'AuId': 2342201935, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Aid effectiveness', 'FId': 2778454966}, {'DFN': 'Library science', 'FId': 161191863}, {'DFN': 'Geography', 'FId': 205649164}, {'DFN': 'Environmental protection', 'FId': 526734887}]"
1521887262,2004-01-01,2,2,Indigenous research ethics and agro-ecological development : raising the IRE in biotechnology transfer,"[{'DAuN': 'Simon J. Lambert', 'AuId': 2921593641, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Agribusiness', 'FId': 1670747}, {'DFN': 'Engineering ethics', 'FId': 55587333}, {'DFN': 'Engineering', 'FId': 127413603}, {'DFN': 'Biotechnology', 'FId': 150903083}, {'DFN': 'Ecological development', 'FId': 3019467841}, {'DFN': 'Indigenous research', 'FId': 2992442615}]"
2944026784,2019-01-01,0,0,Discussing Contemporary Racial Justice in Academic Spaces: Minimizing Epistemic Exploitation While Neutralizing White Fragility,"[{'DAuN': 'Adele Norris', 'AuId': 2097251549, 'DAfN': 'University of Waikato', 'AfId': 52179390}]","[{'DFN': 'Fragility', 'FId': 80191262}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Epistemology', 'FId': 111472728}]"
2187229294,2011-01-01,1,1,The Gift of Imagination: Solidarity Against U.S. Militarism in the Asia-Pacific Region,"[{'DAuN': 'Michael Lujan Bevacqua', 'AuId': 2250312905, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Solidarity', 'FId': 2780641677}, {'DFN': 'Militarism', 'FId': 117731710}, {'DFN': 'Politics', 'FId': 94625758}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Asia pacific region', 'FId': 3019847857}]"
51504761,2011-03-11,2,2,"In the Same Boat? Exploring Treaty Rights, Resource Privatization, Community Resistance,and Mi’kmaq / non-native Solidarity in Bear River First Nation,through Video-based Participatory Research","[{'DAuN': 'Martha Stiegman', 'AuId': 1038359820, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Globalization', 'FId': 2119116}, {'DFN': 'Treaty', 'FId': 2779010840}, {'DFN': 'Social movement', 'FId': 123108692}, {'DFN': 'Participatory action research', 'FId': 140988679}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Solidarity', 'FId': 2780641677}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Politics', 'FId': 94625758}, {'DFN': 'Political economy', 'FId': 138921699}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Development economics', 'FId': 47768531}]"
800495379,2015-01-01,1,1,Akoranga whakarei: Learning about inclusion from four kura rumaki,"[{'DAuN': 'Mere Berryman', 'AuId': 3037842524, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Special education', 'FId': 28858896}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Mathematics education', 'FId': 145420912}]"
1679429170,2012-11-16,1,1,Learning Land and Life: An Institutional Ethnography of Land Use Planning and Development in a Northern Ontario First Nation,"[{'DAuN': 'Sheila Gruner', 'AuId': 2677465888, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Land-use planning', 'FId': 184603391}, {'DFN': 'Participatory action research', 'FId': 140988679}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Ideology', 'FId': 158071213}, {'DFN': 'Everyday life', 'FId': 2779018934}, {'DFN': 'Treaty', 'FId': 2779010840}, {'DFN': 'Neoliberalism', 'FId': 121658072}, {'DFN': 'Narrative', 'FId': 199033989}, {'DFN': 'Public administration', 'FId': 3116431}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Gender studies', 'FId': 107993555}]"
170170683,2011-01-01,2,2,Internationalizing the History of Psychology Course in the USA,"[{'DAuN': 'Wade E. Pickren', 'AuId': 26679304, 'DAfN': 'Pace University', 'AfId': 126863827}]","[{'DFN': 'History of psychology', 'FId': 2776289542}, {'DFN': 'German', 'FId': 154775046}, {'DFN': 'Curriculum', 'FId': 47177190}, {'DFN': 'Engineering ethics', 'FId': 55587333}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Psychological science', 'FId': 2992048920}, {'DFN': 'Scientific psychology', 'FId': 2993836852}]"
2293768486,2012-01-01,1,1,Whiteness in Social Work Education Authentic White Allies,"[{'DAuN': 'Rebecca Hornung', 'AuId': 2649581228, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Social work', 'FId': 16920402}, {'DFN': 'Multicultural education', 'FId': 2777301881}, {'DFN': 'Curriculum development', 'FId': 2779011557}, {'DFN': 'Teaching method', 'FId': 88610354}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Racial bias', 'FId': 2992700788}, {'DFN': 'Social justice', 'FId': 2982832299}, {'DFN': 'Social work education', 'FId': 2992194557}]"
2291961900,2011-08-31,1,1,The Educational Production of Students at Risk,"[{'DAuN': 'Lindsay Anne Kerr', 'AuId': 2288798941, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Educational research', 'FId': 36727532}, {'DFN': 'Education theory', 'FId': 38014559}, {'DFN': 'Apprenticeship', 'FId': 107806365}, {'DFN': 'Numeracy', 'FId': 53537400}, {'DFN': 'Literacy', 'FId': 547764534}, {'DFN': 'Standardized test', 'FId': 203151758}, {'DFN': 'Public policy', 'FId': 109986646}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Transparency (graphic)', 'FId': 65697883}, {'DFN': 'Political science', 'FId': 17744445}]"
1553113757,2005-08-01,2,2,The influence of cultural identity on willingness to pay values in contingent valuation surveys,"[{'DAuN': 'Shaun Awatere', 'AuId': 2683648893, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Whakapapa', 'FId': 2780738036}, {'DFN': 'Contingent valuation', 'FId': 2777834655}, {'DFN': 'Willingness to pay', 'FId': 2777364431}, {'DFN': 'Cultural identity', 'FId': 71760877}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Legislation', 'FId': 2777351106}, {'DFN': 'Natural resource management', 'FId': 183135511}, {'DFN': 'Well-being', 'FId': 2776420229}, {'DFN': 'Public relations', 'FId': 39549134}, {'DFN': 'Actuarial science', 'FId': 162118730}, {'DFN': 'Political science', 'FId': 17744445}]"
2789755534,2019-09-14,2,2,Indigenous Learners: What University Educators Need to Know.,"[{'DAuN': 'Glenda L. Black', 'AuId': 2097333972, 'DAfN': 'Nipissing University', 'AfId': 138900291}, {'DAuN': 'Christopher Hachkowski', 'AuId': 2790523466, 'DAfN': 'Nipissing University', 'AfId': 138900291}]","[{'DFN': 'Indigenous education', 'FId': 2778566935}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Medical education', 'FId': 509550671}, {'DFN': 'Need to know', 'FId': 2778519782}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Decolonization', 'FId': 135544838}, {'DFN': 'Support system', 'FId': 2984431431}]"
2556887560,2015-01-01,0,0,Quechua Women's Embodied Memories of Political Violence in Peru (1980s-1992):The Female Body Communicates Memories,"[{'DAuN': 'Nancy Regina Gomez', 'AuId': 2553164742, 'DAfN': 'Ohio University', 'AfId': 22759111}]","[{'DFN': 'Political violence', 'FId': 2777162435}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Embodied cognition', 'FId': 100609095}, {'DFN': 'Anthropology', 'FId': 19165224}, {'DFN': 'Geography', 'FId': 205649164}]"
170220082,2011-01-01,1,1,Redistribution and Recognition for Migrants and Refugees in Aotearoa New Zealand: Neo-Liberal and Multicultural Discourses in NGO Claims-Talk,"[{'DAuN': 'Rebecca Mary Fraser', 'AuId': 2585364557, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Aotearoa', 'FId': 2781227721}, {'DFN': 'Refugee', 'FId': 173145845}, {'DFN': 'Redistribution (cultural anthropology)', 'FId': 197596910}, {'DFN': 'Neoliberalism', 'FId': 121658072}, {'DFN': 'Multiculturalism', 'FId': 542530943}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Social justice', 'FId': 2982832299}]"
1510032818,2012-01-01,2,2,Whakawhanaungatanga A-Reo: An Indigenous Grounded Theory for the Revitalization of Māori Language Speech Communities,"[{'DAuN': 'Ewan James Pohe', 'AuId': 254281207, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Language acquisition', 'FId': 74672266}, {'DFN': 'Grounded theory', 'FId': 156325361}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Linguistics', 'FId': 41895202}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Language speech', 'FId': 2911039872}]"
89620611,2007-01-01,2,2,"Leprosy in Samoa 1890 to 1922: Race, Colonial Politics and Disempowerment","[{'DAuN': 'Safua Akeli', 'AuId': 2063701638, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Samoan', 'FId': 2780817299}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Politics', 'FId': 94625758}, {'DFN': 'Leprosy', 'FId': 2780695269}, {'DFN': 'German', 'FId': 154775046}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Geography', 'FId': 205649164}, {'DFN': 'Shared responsibility', 'FId': 2993968478}]"
2106507495,2012-12-01,2,2,"Ethnicity, Cultural Identity and Bordering : A Tornedalian Negro","[{'DAuN': 'Anne Heith', 'AuId': 20632440, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Cultural identity', 'FId': 71760877}, {'DFN': 'Internal colonialism', 'FId': 126313176}, {'DFN': 'Expansionism', 'FId': 65917780}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Cosmopolitanism', 'FId': 2777075199}, {'DFN': 'Peace treaty', 'FId': 2780322207}, {'DFN': 'Sovereignty', 'FId': 186229450}, {'DFN': 'Elite', 'FId': 2775987171}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'History', 'FId': 95457728}]"
2425957622,2016-06-13,0,0,Digital Technology Innovations in Education in Remote First Nations,"[{'DAuN': 'Brian Beaton', 'AuId': 2139720462, 'DAfN': 'University of New Brunswick', 'AfId': 106938459}, {'DAuN': 'Penny Carpenter', 'AuId': 2608385303, 'DAfN': 'Keewaytinook Okimakanak Kuhkenah Network (KO-KNET)', 'AfId': None}]","[{'DFN': 'Adult education', 'FId': 44493715}, {'DFN': 'Formal learning', 'FId': 2776181820}, {'DFN': 'Information and Communications Technology', 'FId': 67363961}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Sustainability', 'FId': 66204764}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Educational technology', 'FId': 16443162}, {'DFN': 'General partnership', 'FId': 71750763}, {'DFN': 'Economic growth', 'FId': 50522688}, {'DFN': 'Sociology', 'FId': 144024400}]"
2766163604,2017-01-01,1,1,Documentary analysis hui : an emergent bricolage method for culturally responsive qualitative research,"[{'DAuN': 'Carol Cardno', 'AuId': 2090691755, 'DAfN': '', 'AfId': None}, {'DAuN': 'Norma Rosales-Anderson', 'AuId': 2766463523, 'DAfN': '', 'AfId': None}, {'DAuN': 'Morehu McDonald', 'AuId': 2797449051, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Bricolage', 'FId': 2777805874}, {'DFN': 'Qualitative research', 'FId': 190248442}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Culturally responsive', 'FId': 2992969170}, {'DFN': 'Research methodology', 'FId': 2986817661}]"
2122806487,2012-02-01,1,1,"WHOSE ""SHARED HUMANITY""?: THE TRIBAL LAW AND ORDER ACT (2010), BARACK OBAMA, AND THE POLITICS OF MULTICULTURALISM IN SETTLER COLONIAL STATES","[{'DAuN': 'Liza Drake Minno', 'AuId': 2315097058, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Humanity', 'FId': 2780422510}, {'DFN': 'Multiculturalism', 'FId': 542530943}, {'DFN': 'Politics', 'FId': 94625758}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Law', 'FId': 199539241}, {'DFN': 'Settler colonial', 'FId': 3018628220}]"
2793489979,2018-03-20,1,1,A transformative pedagogy for a decolonial world,"[{'DAuN': 'Diane C. Fujino', 'AuId': 2528503485, 'DAfN': '', 'AfId': None}, {'DAuN': 'Jonathan D. Gomez', 'AuId': 2789888406, 'DAfN': '', 'AfId': None}, {'DAuN': 'Esther Lezra', 'AuId': 2701814437, 'DAfN': '', 'AfId': None}, {'DAuN': 'George Lipsitz', 'AuId': 2942848748, 'DAfN': '', 'AfId': None}, {'DAuN': 'Jordan Mitchell', 'AuId': 2789452679, 'DAfN': '', 'AfId': None}, {'DAuN': 'James Fonseca', 'AuId': 2791923947, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Active learning', 'FId': 26258499}, {'DFN': 'Cooperative learning', 'FId': 51672120}, {'DFN': 'Transformative learning', 'FId': 70587473}, {'DFN': 'Problem-based learning', 'FId': 2780909375}, {'DFN': 'Critical theory', 'FId': 113706210}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Neoliberalism', 'FId': 121658072}, {'DFN': 'Pedagogy', 'FId': 19417346}]"
2740621418,2014-01-01,0,0,Higher Education Research,"[{'DAuN': 'Jane Mills', 'AuId': 2117308238, 'DAfN': '', 'AfId': None}, {'DAuN': 'Catrina Felton-Busch', 'AuId': 2006440171, 'DAfN': '', 'AfId': None}, {'DAuN': 'Tanya Park', 'AuId': 2109097479, 'DAfN': '', 'AfId': None}, {'DAuN': 'Karen Maza', 'AuId': 1987352841, 'DAfN': '', 'AfId': None}, {'DAuN': 'Frances Mills', 'AuId': 2105931190, 'DAfN': '', 'AfId': None}, {'DAuN': 'McCauley Ghee', 'AuId': 2135840070, 'DAfN': '', 'AfId': None}, {'DAuN': 'Marnie Hitchins', 'AuId': 2143827756, 'DAfN': '', 'AfId': None}, {'DAuN': 'Jennifer Chamberlain-Salaun', 'AuId': 96942767, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Higher education', 'FId': 120912362}, {'DFN': 'Psychology', 'FId': 15744967}, {'DFN': 'Medical education', 'FId': 509550671}]"
